y_true,churn_probability,churn_prediction,risk_tier,cluster,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,rfm_total,rfm_segment,device_per_tenure,cashback_per_order,inactivity_ratio
0,0.0,0,Low Risk,2,18.0,Mobile,1,34.0,Cash on Delivery,Female,2.0,4,Grocery,4,Single,2,0,11.0,,8.0,6.0,267.04,12,Champions,0.2105263157894736,29.671111111111117,0.3157894736842105
0,0.0,0,Low Risk,1,6.0,Mobile,3,6.0,Credit Card,Male,2.0,1,Laptop & Accessory,5,Married,2,0,22.0,0.0,1.0,8.0,140.37,3,Hibernating,0.1428571428571428,70.185,1.1428571428571428
1,1.0,1,High Risk,3,,Mobile,3,28.0,E wallet,Male,2.0,3,Mobile Phone,3,Single,2,1,19.0,1.0,1.0,0.0,116.75,7,Recent Customers,3.0,58.375,0.0
0,0.0,0,Low Risk,2,17.0,Computer,1,7.0,Debit Card,Female,3.0,4,Laptop & Accessory,1,Married,6,0,14.0,2.0,3.0,3.0,180.62,11,Champions,0.2222222222222222,45.155,0.1666666666666666
0,0.0,0,Low Risk,2,4.0,Mobile,1,32.0,Debit Card,Male,,3,Mobile,3,Married,2,0,17.0,3.0,4.0,3.0,129.11,8,Hibernating,0.6,25.822000000000003,0.6
0,0.0,0,Low Risk,1,12.0,Mobile,3,21.0,Debit Card,Male,4.0,4,Laptop & Accessory,4,Married,2,0,12.0,4.0,8.0,,224.24,15,Champions,0.3076923076923077,24.91555555555556,
0,0.0,0,Low Risk,2,4.0,Mobile,1,8.0,Debit Card,Male,3.0,3,Mobile,3,Married,2,0,14.0,0.0,1.0,3.0,134.77,5,Hibernating,0.6,67.385,0.6
0,0.0,0,Low Risk,0,1.0,Mobile,1,32.0,Debit Card,Female,3.0,2,Mobile Phone,2,Single,3,1,13.0,2.0,2.0,2.0,154.94,10,Loyal,1.0,51.64666666666667,1.0
0,0.0,0,Low Risk,1,4.0,Mobile,3,36.0,Debit Card,Male,4.0,4,Laptop & Accessory,5,Married,10,0,20.0,2.0,2.0,4.0,166.15,9,Loyal,0.8,55.38333333333333,0.8
1,1.0,1,High Risk,1,0.0,Mobile,3,15.0,Credit Card,Male,2.0,3,Mobile Phone,1,Single,2,0,13.0,0.0,1.0,0.0,110.81,7,Recent Customers,3.0,55.405,0.0
1,1.0,1,High Risk,0,20.0,Mobile,1,21.0,Debit Card,Female,4.0,4,Mobile Phone,4,Divorced,11,1,19.0,2.0,5.0,4.0,174.63,11,Champions,0.1904761904761904,29.105,0.1904761904761904
0,0.0,0,Low Risk,2,3.0,Mobile,1,14.0,Credit Card,Female,4.0,5,Mobile Phone,2,Married,8,0,15.0,2.0,2.0,4.0,150.32,8,Hibernating,1.25,50.10666666666666,1.0
0,0.0,0,Low Risk,1,19.0,Computer,3,16.0,Debit Card,Female,4.0,5,Laptop & Accessory,3,Married,3,0,14.0,5.0,5.0,13.0,180.93,9,Champions,0.25,30.155,0.65
0,0.0,0,Low Risk,1,12.0,Mobile,3,10.0,Debit Card,Male,4.0,4,Fashion,3,Married,2,0,13.0,2.0,6.0,,231.09,15,Champions,0.3076923076923077,33.01285714285714,
1,1.0,1,High Risk,2,1.0,Computer,1,12.0,Credit Card,Female,3.0,4,Mobile Phone,4,Single,2,0,18.0,1.0,2.0,3.0,149.22,7,Hibernating,2.0,49.74,1.5
0,0.0,0,Low Risk,1,6.0,Mobile,3,26.0,Debit Card,Male,4.0,6,Fashion,3,Married,5,0,14.0,2.0,2.0,,221.1,14,Champions,0.8571428571428571,73.7,
0,0.0,0,Low Risk,1,1.0,Mobile,3,9.0,Credit Card,Female,,3,Mobile,4,Married,2,0,19.0,1.0,1.0,0.0,128.56,7,Recent Customers,1.5,64.28,0.0
0,0.0,0,Low Risk,2,9.0,Mobile,1,7.0,Credit Card,Male,3.0,5,Mobile Phone,3,Married,8,0,13.0,2.0,2.0,8.0,147.58,5,Hibernating,0.5,49.193333333333335,0.8
0,0.0,0,Low Risk,2,51.0,Mobile,1,7.0,Debit Card,Male,4.0,2,Laptop & Accessory,3,Divorced,2,0,25.0,2.0,3.0,9.0,174.0,9,Champions,0.0384615384615384,43.5,0.173076923076923
0,0.0,0,Low Risk,2,18.0,Mobile,1,11.0,Debit Card,Male,4.0,2,Others,5,Married,3,0,,3.0,15.0,14.0,316.9,11,Champions,0.1052631578947368,19.80625,0.7368421052631579
1,0.6271706819534302,1,Medium Risk,2,0.0,Mobile,1,8.0,Debit Card,Female,,3,Mobile,5,Divorced,8,0,20.0,1.0,1.0,7.0,127.07,4,Hibernating,3.0,63.535,7.0
0,0.0,0,Low Risk,1,21.0,Mobile,3,8.0,E wallet,Female,2.0,3,Laptop & Accessory,2,Divorced,3,0,14.0,4.0,6.0,7.0,140.51,8,At Risk,0.1363636363636363,20.072857142857146,0.3181818181818182
1,1.0,1,High Risk,0,14.0,Mobile,1,,Debit Card,Male,2.0,3,Mobile,3,Divorced,10,1,12.0,1.0,2.0,7.0,124.61,5,Hibernating,0.2,41.53666666666667,0.4666666666666667
0,0.0,0,Low Risk,2,5.0,Mobile,1,15.0,Debit Card,Female,4.0,4,Grocery,4,Single,5,0,12.0,,2.0,1.0,289.22,14,Champions,0.6666666666666666,96.40666666666668,0.1666666666666666
1,1.0,1,High Risk,0,1.0,Computer,1,12.0,Credit Card,Female,3.0,5,Mobile Phone,3,Divorced,3,1,15.0,1.0,2.0,8.0,148.66,5,Hibernating,2.5,49.553333333333335,4.0
0,0.0,0,Low Risk,2,17.0,Computer,1,34.0,Debit Card,Female,3.0,4,Fashion,5,Married,10,0,12.0,2.0,,2.0,233.2,14,Champions,0.2222222222222222,233.2,0.1111111111111111
0,0.0,0,Low Risk,2,1.0,Mobile,1,7.0,Credit Card,Male,4.0,4,Mobile Phone,5,Single,2,0,14.0,4.0,8.0,7.0,153.67,10,Loyal,2.0,17.074444444444442,3.5
0,0.0,0,Low Risk,1,15.0,Computer,2,11.0,UPI,Male,3.0,6,Laptop & Accessory,4,Married,8,0,20.0,1.0,2.0,3.0,189.3,10,Loyal,0.375,63.1,0.1875
0,0.0,0,Low Risk,0,12.0,Mobile,1,9.0,Credit Card,Male,4.0,4,Mobile Phone,3,Married,8,1,14.0,1.0,2.0,2.0,155.57,10,Loyal,0.3076923076923077,51.85666666666666,0.1538461538461538
0,0.0,0,Low Risk,0,4.0,Mobile,1,9.0,Credit Card,Female,3.0,5,Laptop & Accessory,2,Single,7,1,25.0,2.0,2.0,1.0,193.77,13,Champions,1.0,64.59,0.2
0,0.0,0,Low Risk,3,21.0,Mobile,3,11.0,Debit Card,Female,3.0,4,Laptop & Accessory,1,Single,3,1,18.0,2.0,2.0,8.0,166.63,7,Loyal,0.1818181818181818,55.54333333333333,0.3636363636363636
0,0.0,0,Low Risk,2,10.0,Computer,1,11.0,Cash on Delivery,Male,2.0,1,Mobile,3,Single,1,0,14.0,0.0,1.0,3.0,135.0,5,Hibernating,0.0909090909090909,67.5,0.2727272727272727
1,1.0,1,High Risk,2,2.0,Computer,1,8.0,Debit Card,Male,2.0,3,Grocery,1,Married,8,0,11.0,10.0,11.0,,221.69,15,Champions,1.0,18.474166666666665,
0,0.0,0,Low Risk,1,12.0,Computer,2,17.0,UPI,Male,4.0,4,Laptop & Accessory,3,Married,5,0,12.0,1.0,2.0,3.0,185.77,10,Loyal,0.3076923076923077,61.92333333333334,0.2307692307692307
1,1.0,1,High Risk,1,1.0,Mobile,3,16.0,Credit Card,Male,3.0,4,Mobile Phone,1,Single,3,0,14.0,1.0,2.0,1.0,135.81,7,Recent Customers,2.0,45.27,0.5
1,1.0,1,High Risk,1,13.0,Computer,3,6.0,Debit Card,Male,3.0,3,Laptop & Accessory,3,Married,8,0,12.0,1.0,1.0,1.0,167.28,9,Recent Customers,0.2142857142857142,83.64,0.0714285714285714
0,0.0,0,Low Risk,1,2.0,Computer,3,14.0,Debit Card,Male,3.0,4,Laptop & Accessory,5,Single,2,0,15.0,2.0,2.0,4.0,173.98,10,Loyal,1.3333333333333333,57.99333333333333,1.3333333333333333
0,0.0,0,Low Risk,1,12.0,Mobile,3,9.0,E wallet,Male,3.0,4,Fashion,4,Single,9,0,17.0,2.0,2.0,1.0,198.51,13,Champions,0.3076923076923077,66.17,0.0769230769230769
0,0.0,0,Low Risk,2,1.0,Computer,1,16.0,Credit Card,Male,3.0,4,Mobile Phone,4,Married,8,0,19.0,3.0,3.0,3.0,145.24,9,Hibernating,2.0,36.31,1.5
0,0.0,0,Low Risk,2,9.0,Computer,1,24.0,Debit Card,Male,2.0,2,Mobile Phone,2,Divorced,5,0,18.0,0.0,1.0,0.0,136.88,7,Recent Customers,0.2,68.44,0.0
1,1.0,1,High Risk,3,5.0,Computer,3,18.0,Debit Card,Male,2.0,3,Grocery,5,Single,1,1,12.0,2.0,,14.0,237.58,11,Champions,0.5,237.58,2.333333333333333
0,0.0,0,Low Risk,2,11.0,Computer,2,16.0,UPI,Male,3.0,3,Laptop & Accessory,3,Married,4,0,11.0,0.0,1.0,2.0,160.77,9,Recent Customers,0.25,80.385,0.1666666666666666
0,0.3885641396045685,1,Low Risk,2,0.0,Mobile,2,31.0,Debit Card,Female,,3,Mobile,3,Married,2,0,23.0,2.0,5.0,7.0,129.42,7,At Risk,3.0,21.57,7.0
1,1.0,1,High Risk,0,4.0,Mobile,1,14.0,Debit Card,Male,4.0,4,Mobile Phone,5,Single,5,1,15.0,1.0,2.0,4.0,146.66,7,Hibernating,0.8,48.88666666666666,0.8
0,0.0,0,Low Risk,1,6.0,Computer,3,15.0,E wallet,Female,3.0,4,Fashion,1,Single,3,0,15.0,3.0,4.0,,214.98,14,Champions,0.5714285714285714,42.996,
1,0.4434317052364349,1,Medium Risk,2,0.0,Mobile,1,8.0,Debit Card,Female,,3,Mobile,5,Married,8,0,20.0,1.0,1.0,7.0,127.07,4,Hibernating,3.0,63.535,7.0
0,0.0,0,Low Risk,2,4.0,Mobile,1,,Credit Card,Male,2.0,3,Mobile,4,Single,2,0,17.0,1.0,1.0,0.0,125.01,7,Recent Customers,0.6,62.505,0.0
0,0.0,0,Low Risk,0,15.0,Mobile,1,12.0,Credit Card,Male,3.0,2,Mobile Phone,3,Married,4,1,13.0,1.0,2.0,4.0,146.27,7,Hibernating,0.125,48.75666666666667,0.25
0,0.0,0,Low Risk,2,9.0,Computer,1,9.0,Debit Card,Female,4.0,4,Laptop & Accessory,5,Married,4,0,12.0,2.0,2.0,1.0,175.93,12,Loyal,0.4,58.64333333333334,0.1
0,0.0,0,Low Risk,2,10.0,Mobile,1,17.0,Credit Card,Female,3.0,3,Mobile Phone,3,Single,5,0,18.0,1.0,1.0,2.0,136.29,6,Recent Customers,0.2727272727272727,68.145,0.1818181818181818
0,0.0,0,Low Risk,1,8.0,Mobile,3,9.0,Debit Card,Male,3.0,3,Fashion,2,Married,7,0,13.0,0.0,1.0,8.0,178.23,7,Hibernating,0.3333333333333333,89.115,0.8888888888888888
0,0.0,0,Low Risk,2,7.0,Computer,1,9.0,Debit Card,Male,,4,Mobile,2,Divorced,4,0,17.0,1.0,1.0,0.0,129.79,7,Recent Customers,0.5,64.895,0.0
1,1.0,1,High Risk,0,1.0,Computer,1,16.0,Credit Card,Male,3.0,4,Mobile Phone,5,Single,4,1,12.0,1.0,2.0,1.0,156.72,11,Loyal,2.0,52.24,0.5
1,1.0,1,High Risk,1,0.0,Mobile,3,13.0,E wallet,Male,,3,Mobile,4,Single,2,0,13.0,0.0,1.0,0.0,126.79,7,Recent Customers,3.0,63.395,0.0
0,0.0,0,Low Risk,3,7.0,Computer,3,23.0,Debit Card,Female,3.0,4,Laptop & Accessory,1,Married,3,1,26.0,1.0,2.0,3.0,178.68,10,Loyal,0.5,59.56,0.375
1,1.0,1,High Risk,0,0.0,Mobile,1,13.0,Cash on Delivery,Female,2.0,3,Mobile,3,Married,4,1,13.0,1.0,7.0,7.0,133.39,8,At Risk,3.0,16.67375,7.0
0,0.0,0,Low Risk,2,10.0,Mobile,1,19.0,Credit Card,Female,3.0,5,Fashion,1,Single,2,0,12.0,6.0,8.0,,213.58,15,Champions,0.4545454545454545,23.73111111111111,
0,0.0,0,Low Risk,1,4.0,Mobile,3,13.0,Debit Card,Male,2.0,4,Fashion,1,Married,10,0,21.0,1.0,1.0,,215.57,12,Recent Customers,0.8,107.785,
0,0.0,0,Low Risk,2,8.0,Mobile,1,28.0,Debit Card,Male,2.0,5,Mobile Phone,3,Single,1,0,15.0,1.0,4.0,3.0,142.3,9,Hibernating,0.5555555555555556,28.46,0.3333333333333333
1,1.0,1,High Risk,0,0.0,Mobile,1,,Debit Card,Male,3.0,3,Mobile,4,Single,2,1,23.0,1.0,1.0,0.0,124.72,7,Recent Customers,3.0,62.36,0.0
0,0.0,0,Low Risk,2,7.0,Computer,1,25.0,Credit Card,Female,2.0,3,Laptop & Accessory,4,Married,5,0,13.0,0.0,5.0,10.0,144.44,7,At Risk,0.375,24.07333333333333,1.25
0,0.0,0,Low Risk,2,0.0,Computer,1,10.0,Debit Card,Male,,4,Mobile,2,Divorced,1,0,17.0,0.0,3.0,4.0,131.62,8,Hibernating,4.0,32.905,4.0
0,0.0,0,Low Risk,1,4.0,Mobile,3,9.0,Cash on Delivery,Male,4.0,4,Mobile Phone,4,Divorced,3,0,19.0,2.0,2.0,1.0,149.76,9,Hibernating,0.8,49.92,0.2
0,0.0,0,Low Risk,0,8.0,Computer,1,17.0,Credit Card,Male,3.0,4,Fashion,5,Married,3,1,13.0,1.0,2.0,3.0,198.84,11,Champions,0.4444444444444444,66.28,0.3333333333333333
0,0.0,0,Low Risk,3,11.0,Mobile,3,9.0,Debit Card,Male,2.0,3,Laptop & Accessory,2,Single,9,1,12.0,1.0,1.0,0.0,168.61,10,Recent Customers,0.25,84.305,0.0
0,0.0,0,Low Risk,2,25.0,Mobile,1,17.0,Debit Card,Female,,3,Laptop & Accessory,3,Married,9,0,20.0,1.0,1.0,4.0,131.49,4,Hibernating,0.1153846153846153,65.745,0.1538461538461538
0,0.0,0,Low Risk,2,11.0,Mobile,1,12.0,Credit Card,Male,4.0,4,Laptop & Accessory,2,Married,9,0,17.0,1.0,2.0,5.0,188.47,9,Loyal,0.3333333333333333,62.82333333333333,0.4166666666666667
1,1.0,1,High Risk,3,,Computer,3,11.0,E wallet,Male,3.0,3,Mobile Phone,4,Single,2,1,14.0,1.0,1.0,0.0,118.78,7,Recent Customers,3.0,59.39,0.0
0,0.0,0,Low Risk,3,17.0,Computer,2,7.0,UPI,Male,2.0,3,Laptop & Accessory,1,Married,5,1,11.0,1.0,1.0,2.0,157.43,9,Recent Customers,0.1666666666666666,78.715,0.1111111111111111
1,0.8792625069618225,1,High Risk,2,,Computer,1,14.0,Credit Card,Male,3.0,3,Mobile,3,Single,2,0,12.0,1.0,1.0,0.0,119.04,7,Recent Customers,3.0,59.52,0.0
0,0.0,0,Low Risk,2,,Computer,2,16.0,Credit Card,Male,2.0,3,Mobile,1,Married,1,0,14.0,0.0,2.0,1.0,121.45,7,Recent Customers,3.0,40.48333333333333,1.0
0,0.0,0,Low Risk,2,15.0,Computer,1,35.0,Debit Card,Female,3.0,3,Laptop & Accessory,3,Married,3,0,11.0,1.0,1.0,2.0,145.56,7,Recent Customers,0.1875,72.78,0.125
0,0.0,0,Low Risk,2,1.0,Computer,2,6.0,Debit Card,Male,,3,Mobile,1,Married,2,0,15.0,0.0,2.0,2.0,127.06,7,Recent Customers,1.5,42.35333333333333,1.0
0,0.0,0,Low Risk,1,3.0,Mobile,2,24.0,UPI,Male,3.0,5,Fashion,5,Single,3,0,14.0,1.0,2.0,10.0,204.88,9,Champions,1.25,68.29333333333334,2.5
1,1.0,1,High Risk,2,4.0,Mobile,1,16.0,Debit Card,Male,3.0,4,Mobile Phone,5,Single,5,0,15.0,2.0,2.0,1.0,145.18,8,Recent Customers,0.8,48.39333333333334,0.2
0,0.0,0,Low Risk,2,13.0,Computer,1,16.0,Debit Card,Male,3.0,4,Others,1,Single,4,0,,1.0,2.0,4.0,319.31,12,Champions,0.2857142857142857,106.43666666666668,0.2857142857142857
0,0.0,0,Low Risk,1,3.0,Mobile,3,11.0,E wallet,Female,1.0,4,Laptop & Accessory,3,Married,2,0,13.0,0.0,1.0,2.0,161.18,9,Recent Customers,1.0,80.59,0.5
0,0.0,0,Low Risk,2,1.0,Mobile,1,24.0,UPI,Male,4.0,5,Mobile Phone,4,Married,3,0,22.0,2.0,2.0,1.0,146.27,8,Recent Customers,2.5,48.75666666666667,0.5
0,0.0,0,Low Risk,2,19.0,Mobile,1,6.0,Credit Card,Male,2.0,3,Others,1,Married,10,0,,1.0,2.0,2.0,296.27,13,Champions,0.15,98.75666666666666,0.1
0,0.0,0,Low Risk,0,27.0,Mobile,1,16.0,Credit Card,Female,3.0,3,Laptop & Accessory,5,Single,7,1,19.0,0.0,1.0,4.0,144.4,5,Hibernating,0.1071428571428571,72.2,0.1428571428571428
0,0.0,0,Low Risk,2,18.0,Computer,1,24.0,Debit Card,Male,4.0,6,Mobile Phone,3,Single,4,0,14.0,2.0,2.0,1.0,147.9,8,Recent Customers,0.3157894736842105,49.3,0.0526315789473684
0,0.0,0,Low Risk,2,26.0,Computer,1,32.0,Credit Card,Female,3.0,5,Grocery,2,Divorced,5,0,23.0,,2.0,1.0,263.26,14,Champions,0.1851851851851851,87.75333333333333,0.037037037037037
1,1.0,1,High Risk,2,1.0,Computer,1,9.0,Credit Card,Male,3.0,5,Mobile Phone,5,Single,9,0,12.0,2.0,2.0,1.0,150.61,9,Hibernating,2.5,50.20333333333334,0.5
0,0.0,0,Low Risk,1,4.0,Mobile,3,19.0,Cash on Delivery,Female,3.0,4,Laptop & Accessory,3,Single,2,0,12.0,4.0,5.0,5.0,190.77,10,Champions,0.8,31.795,1.0
0,0.0,0,Low Risk,3,15.0,Mobile,3,13.0,Debit Card,Female,4.0,4,Fashion,2,Single,5,1,19.0,1.0,2.0,1.0,260.91,14,Champions,0.25,86.97000000000001,0.0625
0,0.0,0,Low Risk,2,9.0,Mobile,1,9.0,Cash on Delivery,Male,1.0,3,Laptop & Accessory,4,Single,5,0,12.0,2.0,7.0,7.0,144.85,9,At Risk,0.3,18.10625,0.7
0,0.0,0,Low Risk,1,7.0,Mobile,3,9.0,Credit Card,Male,4.0,4,Laptop & Accessory,1,Married,3,0,15.0,2.0,2.0,5.0,180.05,9,Loyal,0.5,60.01666666666667,0.625
0,0.0,0,Low Risk,1,23.0,Mobile,3,15.0,Cash on Delivery,Male,3.0,5,Grocery,4,Married,8,0,18.0,2.0,,4.0,256.2,13,Champions,0.2083333333333333,256.2,0.1666666666666666
1,1.0,1,High Risk,2,,Mobile,1,6.0,Cash on Delivery,Male,2.0,3,Mobile,3,Single,1,0,14.0,0.0,1.0,5.0,120.58,4,Hibernating,3.0,60.29,5.0
0,0.0,0,Low Risk,2,29.0,Mobile,1,9.0,Credit Card,Female,3.0,6,Others,3,Married,6,0,,5.0,10.0,12.0,316.87,11,Champions,0.2,28.80636363636364,0.4
1,1.0,1,High Risk,0,1.0,Mobile,1,15.0,Credit Card,Female,4.0,4,Mobile Phone,5,Married,3,1,18.0,1.0,2.0,1.0,148.98,8,Recent Customers,2.0,49.66,0.5
0,0.0,0,Low Risk,2,7.0,Computer,1,21.0,Credit Card,Male,3.0,3,Grocery,5,Married,8,0,14.0,,6.0,9.0,270.07,11,Champions,0.375,38.58142857142857,1.125
0,0.0,0,Low Risk,2,2.0,Mobile,2,15.0,Credit Card,Male,4.0,5,Mobile Phone,1,Married,3,0,14.0,2.0,2.0,5.0,174.36,9,Loyal,1.6666666666666667,58.120000000000005,1.6666666666666667
0,0.0,0,Low Risk,2,1.0,Mobile,1,25.0,Credit Card,Male,3.0,4,Mobile,5,Married,2,0,12.0,1.0,3.0,3.0,131.96,8,Hibernating,2.0,32.99,1.5
0,0.0,0,Low Risk,2,15.0,Computer,1,15.0,Credit Card,Female,3.0,3,Mobile Phone,1,Single,2,0,13.0,0.0,5.0,8.0,136.73,6,At Risk,0.1875,22.78833333333333,0.5
0,0.0,0,Low Risk,2,9.0,Mobile,1,12.0,Cash on Delivery,Male,4.0,4,Fashion,4,Single,2,0,14.0,1.0,2.0,14.0,205.95,9,Champions,0.4,68.64999999999999,1.4
0,0.0,0,Low Risk,3,30.0,Mobile,3,6.0,Cash on Delivery,Male,3.0,3,Fashion,2,Divorced,4,1,14.0,0.0,1.0,,219.04,12,Recent Customers,0.0967741935483871,109.52,
0,0.0,0,Low Risk,1,21.0,Computer,3,11.0,Credit Card,Male,3.0,4,Laptop & Accessory,3,Single,5,0,20.0,1.0,2.0,1.0,154.76,11,Loyal,0.1818181818181818,51.586666666666666,0.0454545454545454
0,0.0,0,Low Risk,2,7.0,Mobile,1,32.0,Debit Card,Male,3.0,5,Laptop & Accessory,4,Single,3,0,14.0,1.0,2.0,3.0,168.2,9,Loyal,0.625,56.06666666666666,0.375
0,0.0,0,Low Risk,3,19.0,Mobile,3,16.0,E wallet,Male,4.0,4,Fashion,5,Married,6,1,13.0,2.0,,3.0,232.61,14,Champions,0.2,232.61,0.15
0,0.0,0,Low Risk,2,2.0,Mobile,1,,Debit Card,Male,3.0,1,Mobile,3,Married,7,0,18.0,0.0,1.0,0.0,124.51,7,Recent Customers,0.3333333333333333,62.255,0.0
0,0.0,0,Low Risk,2,22.0,Mobile,1,22.0,UPI,Female,4.0,4,Mobile Phone,5,Married,10,0,13.0,8.0,8.0,7.0,148.67,9,At Risk,0.1739130434782608,16.51888888888889,0.3043478260869565
0,0.0,0,Low Risk,0,2.0,Computer,1,9.0,Debit Card,Male,3.0,5,Mobile Phone,1,Married,3,1,13.0,1.0,3.0,3.0,163.67,10,Loyal,1.6666666666666667,40.9175,1.0
0,0.0,0,Low Risk,2,,Mobile,1,6.0,Debit Card,Male,2.0,3,Mobile Phone,3,Divorced,2,0,22.0,0.0,1.0,1.0,112.23,6,Recent Customers,3.0,56.115,1.0
0,0.0,0,Low Risk,0,,Mobile,2,9.0,UPI,Male,2.0,3,Mobile,4,Married,4,1,11.0,0.0,1.0,3.0,122.77,5,Hibernating,3.0,61.385,3.0
0,0.0,0,Low Risk,2,8.0,Mobile,2,10.0,UPI,Male,3.0,4,Mobile Phone,2,Divorced,2,0,20.0,2.0,2.0,3.0,162.37,9,Loyal,0.4444444444444444,54.123333333333335,0.3333333333333333
0,0.0,0,Low Risk,2,1.0,Mobile,1,25.0,Credit Card,Male,3.0,4,Mobile,5,Divorced,2,0,12.0,1.0,3.0,3.0,131.96,8,Hibernating,2.0,32.99,1.5
1,1.0,1,High Risk,2,1.0,Mobile,1,9.0,Debit Card,Male,4.0,4,Mobile Phone,3,Single,4,0,12.0,1.0,2.0,1.0,159.85,11,Loyal,2.0,53.28333333333333,0.5
1,1.0,1,High Risk,0,,Computer,1,10.0,Cash on Delivery,Male,2.0,3,Mobile,2,Single,19,1,23.0,1.0,1.0,0.0,122.85,7,Recent Customers,3.0,61.425,0.0
0,0.0,0,Low Risk,2,12.0,Computer,1,13.0,Credit Card,Male,2.0,4,Others,1,Married,2,0,,6.0,13.0,3.0,292.72,14,Champions,0.3076923076923077,20.90857142857143,0.2307692307692307
1,1.0,1,High Risk,1,1.0,Mobile,2,25.0,UPI,Male,3.0,2,Mobile Phone,5,Married,2,0,18.0,2.0,2.0,1.0,154.56,11,Loyal,1.0,51.52,0.5
0,0.0,0,Low Risk,2,23.0,Mobile,1,10.0,Debit Card,Male,3.0,3,Others,4,Married,4,0,14.0,,1.0,6.0,291.44,9,Hibernating,0.125,145.72,0.25
0,0.0,0,Low Risk,2,1.0,Mobile,1,11.0,Credit Card,Male,3.0,2,Mobile Phone,5,Married,4,0,17.0,1.0,2.0,3.0,153.19,8,Hibernating,1.0,51.06333333333333,1.5
0,0.0,0,Low Risk,2,26.0,Mobile,1,30.0,Credit Card,Male,2.0,1,Fashion,1,Married,4,0,15.0,0.0,1.0,2.0,170.05,9,Recent Customers,0.037037037037037,85.025,0.074074074074074
0,0.0,0,Low Risk,0,8.0,Mobile,1,15.0,Debit Card,Female,3.0,4,Fashion,3,Married,2,1,20.0,3.0,5.0,15.0,206.85,9,Champions,0.4444444444444444,34.475,1.6666666666666667
0,0.0,0,Low Risk,1,14.0,Mobile,3,11.0,E wallet,Male,4.0,5,Fashion,1,Married,9,0,12.0,2.0,,12.0,233.55,11,Champions,0.3333333333333333,233.55,0.8
0,0.0,0,Low Risk,0,31.0,Mobile,1,9.0,Debit Card,Female,4.0,5,Grocery,1,Single,5,1,14.0,,5.0,4.0,262.26,12,Champions,0.15625,43.71,0.125
0,0.0,0,Low Risk,3,15.0,Mobile,3,11.0,E wallet,Female,3.0,4,Fashion,3,Married,2,1,14.0,6.0,14.0,,229.47,15,Champions,0.25,15.298,
0,0.0,0,Low Risk,1,6.0,Mobile,3,14.0,E wallet,Male,2.0,3,Laptop & Accessory,3,Married,1,0,12.0,0.0,1.0,2.0,171.04,9,Recent Customers,0.4285714285714285,85.52,0.2857142857142857
0,0.0,0,Low Risk,0,24.0,Mobile,1,9.0,Credit Card,Male,4.0,4,Others,3,Married,4,1,,5.0,8.0,8.0,317.37,12,Champions,0.16,35.263333333333335,0.32
0,0.0,0,Low Risk,2,9.0,Mobile,1,,Debit Card,Female,3.0,3,Mobile,3,Married,5,0,13.0,2.0,2.0,2.0,125.43,7,Recent Customers,0.3,41.81,0.2
0,0.0,0,Low Risk,2,2.0,Mobile,1,8.0,Cash on Delivery,Male,3.0,4,Mobile Phone,5,Single,4,0,12.0,2.0,2.0,3.0,145.8,7,Hibernating,1.3333333333333333,48.6,1.0
0,0.0,0,Low Risk,2,29.0,Mobile,1,9.0,Credit Card,Male,3.0,5,Others,5,Married,10,0,,1.0,2.0,1.0,315.38,14,Champions,0.1666666666666666,105.12666666666668,0.0333333333333333
0,0.0,0,Low Risk,0,0.0,Computer,1,,Credit Card,Male,3.0,4,Mobile,3,Married,2,1,15.0,0.0,1.0,1.0,125.66,6,Recent Customers,4.0,62.83,1.0
1,1.0,1,High Risk,0,21.0,Mobile,1,9.0,Debit Card,Male,3.0,4,Others,4,Single,9,1,,8.0,14.0,9.0,317.46,11,Champions,0.1818181818181818,21.164,0.4090909090909091
0,0.0,0,Low Risk,2,12.0,Mobile,1,8.0,Cash on Delivery,Female,3.0,4,Laptop & Accessory,3,Single,2,0,11.0,2.0,11.0,10.0,145.53,8,At Risk,0.3076923076923077,12.1275,0.7692307692307693
0,0.0,0,Low Risk,1,5.0,Mobile,3,10.0,Debit Card,Female,2.0,3,Mobile Phone,4,Divorced,3,0,11.0,1.0,1.0,2.0,139.31,6,Recent Customers,0.5,69.655,0.3333333333333333
0,0.0,0,Low Risk,1,31.0,Computer,3,9.0,Credit Card,Male,3.0,4,Grocery,4,Married,6,0,23.0,,15.0,15.0,287.91,11,Champions,0.125,17.994375,0.46875
0,0.0,0,Low Risk,1,2.0,Mobile,3,16.0,Credit Card,Male,2.0,4,Laptop & Accessory,3,Single,10,0,11.0,1.0,1.0,4.0,158.69,7,Hibernating,1.3333333333333333,79.345,1.3333333333333333
1,1.0,1,High Risk,3,0.0,Mobile,3,21.0,Credit Card,Male,2.0,5,Laptop & Accessory,1,Married,7,1,14.0,1.0,2.0,2.0,154.4,10,Loyal,5.0,51.46666666666667,2.0
1,1.0,1,High Risk,3,0.0,Mobile,3,33.0,Debit Card,Male,2.0,3,Laptop & Accessory,1,Single,2,1,18.0,0.0,7.0,7.0,158.13,10,Loyal,3.0,19.76625,7.0
